CO2_emission,Pump_power,Cool_power,Elastic_energy
127949.16932542562,549.4301468450175,467.0156248169693,9.021328569782645
118034.6670327129,1000.2904748673652,850.246902189062,12.54335830583878
125818.17879350104,606.497639362469,515.5229934495921,9.26574064464712
116101.12753976074,926.6168740141944,787.6243429120049,13.29782700128454
128895.58956809288,1328.2903905288035,1129.0468306033338,9.901316131428636
122510.38576498532,521.1347741914367,442.9645580614924,9.906880138033875
122012.26914592588,672.7141931280336,571.8070640786211,12.585356491038237
138373.55199512086,621.8643050573846,528.5846592809758,7.366139912399421
128398.97348308896,1892.1898371276664,1608.3613615563277,9.088417716458986
125004.16763834574,766.1624135618157,651.2380515275414,9.568402074124236
122703.39371909638,725.8816291443711,616.9993847727137,9.726436793575091
131268.14337854198,458.1045955559357,389.3889062225443,9.593798227933934
121100.677946739,500.7100417255667,425.6035354667089,10.884359418916445
126887.44766796568,577.0532728828013,490.49528194942815,9.4922688108071
124281.6130853048,613.4204240190845,521.4073604101999,9.617667530053003
120794.55410898512,760.2039765065504,646.1733797663131,10.674236728202382
122074.77757214586,456.8779586329045,388.3462648379677,12.52406417050928
124563.1804002988,674.8382883263251,573.612545077372,10.03112177810559
117914.0140890261,752.3202388941854,639.4722019708648,11.510606122206063
130460.5723510368,457.4275623548189,388.81342800159496,9.098944457201638
128999.2160008221,682.644205562272,580.247573316047,9.2589325690319
129361.111286209,590.5358409594376,501.9554647149371,8.309709480101905
130124.07353024217,1103.1319934328433,937.6621944179142,9.848230411341184
125647.67810988254,805.4333123814331,684.6183155235678,9.94178204847442
119535.16571744275,724.3633172436889,615.7088181589654,12.738228434839254
117069.4407443232,612.603147754058,520.7126755899376,12.370874670060749
126186.9815727964,592.3759886710068,503.5195903698776,9.16916531676508
119258.70722320271,663.0008209917794,563.5506958840725,11.706771791169658
123389.60948206409,578.6302283646038,491.8356940983198,9.978580973459568
119990.15378253305,970.8040642885692,825.1834546447365,11.735858699507451
118570.85070805025,989.6251388327536,841.1813680045087,12.010915634125318
129949.88158205696,596.0391541193917,506.6332810014277,9.032691587701454
124870.8656456834,1269.566671054628,1079.131670180191,9.653953400821877
125806.88144711877,787.4079819704577,669.2967443175469,9.199412317389749
117497.30177564907,718.3598718670568,610.605891085812,12.270608127593444
129196.44152440304,625.4553941412357,531.6370850200487,9.402737653962312
127658.27029472124,1219.9373395952057,1036.946738655898,9.602654474137324
121611.4987447406,1594.8241864458323,1355.600558385784,12.18454371167512
121983.78607737384,791.9402182665177,673.1491854802729,10.182071974968055
124445.2153625614,724.4340902631125,615.7689767232371,10.464087767102358
130162.38397065108,740.4136322071472,629.3515871959112,8.33108682178751
122265.28838310276,1047.463552432207,890.3440195373917,10.597176028690669
128324.39280944176,1335.0872132225206,1134.8241311611432,8.876373685548634
118105.7079300882,772.7788549399203,656.8620264303064,11.849148861520584
124766.97125119394,629.4946382392163,535.0704425033322,10.590941811665289
132529.62112888767,470.4127302202929,399.8508206872479,8.585084549977147
122490.56989101694,877.5960088886987,745.9566075553919,11.060841737526276
125327.0492039702,568.156820740154,482.9332976291296,11.78052988082564
122671.79161704672,589.5611304993579,501.1269609161853,12.693344239800238
128096.36810912202,646.6387212180347,549.6429128105513,9.766648498291952
122569.13501429584,1191.678305127405,1012.9265593582912,10.496659849006456
130708.60591792912,853.6858729888368,725.6329920405092,9.160289822379369
126075.59363222632,560.7079047744098,476.6017190582471,9.386903884263267
125421.2329001193,713.7357047420496,606.675349010311,10.626574435602624
122335.567786309,567.4967905517511,482.3722719683321,10.422974769410777
127965.84496185672,795.8218595649655,676.4485805638003,8.687294263525486
118966.51805947234,934.5357558537316,794.3553924753028,12.509007683641835
123634.8237697734,473.271498397865,402.28077363818414,10.705998825536776
132046.80796600343,1820.9567465104765,1547.8132345277738,9.51468557523817
125320.09567792082,2135.862061571701,1815.4827523059892,11.28723089578208
129719.87429126534,970.572517485536,824.9866050411013,8.233180736041382
119863.0857706899,1346.734042021055,1144.7239356392172,11.024795419817352
121739.646013697,614.0436415455201,521.9370953136738,10.814588612836614
126508.52821458032,532.0848651343686,452.272135364212,11.106239210301236
117346.45832638464,1217.1168062625145,1034.5492416561683,13.453089437912055
125162.16555358224,738.452536784666,627.6846562669614,9.817138249234477
131755.50485841068,643.5932510595351,547.0542634000853,8.42191382227224
124244.4725929186,737.0911568403985,626.5274833143051,10.756837392127132
123794.09078916335,957.8062517626008,814.1353138350694,9.930452207630092
118333.92441124894,1408.487059631333,1197.2140006843074,12.280304412668215
131355.17125338968,731.317728302463,621.6200685382895,8.165794785097829
133787.10381487862,736.625039885178,626.1312839015493,8.30779904065503
123332.65862248612,763.2385269576515,648.7527463354297,9.814042751957118
124282.48241031486,1464.2759778736945,1244.6345809432328,13.320740729121791
132015.69530356585,947.8195818645432,805.6466445461017,8.69649660213817
131580.7585487957,969.13581734996,823.7654446665805,9.135786764645095
130692.59719523812,858.7048250770263,729.8991013154701,9.316219970423951
124015.746927716,1240.7094316828693,1054.603015134167,9.71930353505046
130952.2764795973,724.6348442482919,615.9396174876225,8.387848274749707
130914.28049662049,955.3001897221452,812.0051611840927,9.280995278412211
130490.65246229534,1001.7320679327348,851.4722577411703,9.004116423385945
126852.17525479152,1027.109931806993,873.0434420215382,9.372422979970136
126486.92841572592,649.3644623972082,551.9597920974913,9.119727236760513
126829.8054978679,776.7850792042527,660.2673173236128,9.82398048273249
130085.27948542804,727.4889355013579,618.3655951761524,8.781842088972727
130685.34326532389,1061.2369659315457,902.0514207835844,8.384558655761992
132587.87035137624,766.5174420788395,651.5398257669788,8.189925865893377
136074.55224072587,454.52261347195,386.3442214511564,7.580417721486895
125341.25563224962,548.4931888996343,466.2192105646878,8.775358073834832
127235.41672982398,567.2389413866422,482.1531001786444,9.272289604567494
137400.01468382287,936.9693521147884,796.42394924283,8.056013800996242
122544.04091262713,1067.3905741530318,907.2819880292152,10.587769768820827
122508.2489146248,1289.609351273503,1096.1679447721249,9.701681161797715
123739.6147145608,1248.0834827575673,1060.8709603418713,11.036891477177116
121224.29732019608,541.6437130155357,460.3971560632041,10.013357579118844
131516.05607654856,1126.9935553017017,957.9445186765672,8.125783101449526
121233.40569817672,595.6518204377912,506.3040473721047,10.863586128034894
122759.99286645952,511.7382461019941,434.9775091866896,12.266687244511566
131150.39531675144,461.025769651061,391.87190420340073,8.370032064755046
128177.32899933196,504.83840318048186,429.11264270334095,9.40289507607213
122379.88613715777,1658.3895563828603,1409.6311229240926,11.421636095162697
125530.55261791727,690.9939983098174,587.3448985632101,8.876538622276795
125670.19130712716,710.5066039735972,603.9306133775559,10.25461336852199
121435.08151121228,1107.7963054331833,941.6268573269977,12.402829853094936
130388.14376366888,889.1279332755969,755.7587432840108,9.628687614804782
125873.98042402502,696.8611014049861,592.3319332528309,9.118620782600653
126399.86953526257,1014.77854632697,862.5617123670659,10.722033063799843
128201.62007027071,542.562881352276,461.1784491494312,8.586856742226903
124555.05769787272,507.1770806924991,431.1005185885553,11.66649714786791
136730.5304539474,1169.9698172204537,994.47433758257,8.001120484067288
125772.42908369272,866.5074467967042,736.5313080155836,9.797641449199954
117091.12910950634,537.9492094010236,457.25682760924354,11.699343437030498
124462.45865641275,1169.1534804698526,993.7804583991468,13.450302232389667
120869.96396749667,597.8552605187809,508.176970204445,10.338990229541622
119220.6981419091,836.5398599249585,711.0588706418023,11.341005980007775
133025.6212571397,1272.0154374102892,1081.2131217244314,7.97216412018966
119860.66716218831,634.0920533586846,538.9782426784187,10.892278993586467
124349.2719609551,840.2764427736406,714.2349746196863,9.316298646251798
134440.80471549678,787.7706732010934,669.6050718297324,7.602324807823309
129835.64173352116,818.5426351445199,695.7612349371017,9.148115334774603
122009.21531181004,932.176621672989,792.3499891298306,11.340905285152164
127767.21050966228,810.2911475823587,688.7474754450029,8.926167390699765
131685.12905375878,1899.8156294107864,1614.8432849725225,9.123792550970633
124348.560517718,711.6453568690148,604.8985532174493,9.975143288381052
123493.7691929102,1018.5407603265091,865.7596462571253,10.866802797127116
116357.17722511115,797.3057998272931,677.7099295760474,12.453127823870858
123687.9137932416,780.1064197388508,663.0904567780213,10.20517358756871
125550.54692633863,619.5631161711461,526.628648671604,8.74985068891773
127216.1422308666,635.0782653084577,539.8165255121875,9.942393149243546
118903.88516582508,712.2944076360475,605.450246490359,11.888187936520485
132486.52072688498,570.5090202009873,484.93266717061374,8.230119929499983
120412.06041842353,860.683095763821,731.5806313972186,10.697899676091334
130262.10418528416,724.3060231277456,615.660119658582,8.510832373093676
119571.5577315848,838.1824235281604,712.4550582653592,11.138957243514668
122854.26643347408,562.0039951611775,477.70339507334376,9.696778340273523
121852.62246460623,2079.0833660827484,1767.220861160332,10.722242669052507
122740.847949224,1121.1374035519534,952.9667930190566,10.39465750894074
116652.70512286545,1250.0446208880464,1062.5379275419218,12.74718974754486
127351.880380471,472.19231846399646,401.3634706943959,9.87925547067586
127332.6549290519,504.8303409149789,429.1057897777308,9.376364754566074
132886.8422846294,884.1287355973494,751.5094251523328,8.581302973338751
130213.23315720688,1091.4997223151524,927.7747639642048,9.797525504806432
121312.50061358509,502.36917183332014,427.0137960574925,11.694092023417742
126252.9524572201,931.9459912626916,792.1540925732854,9.701874668145416
127817.22112055049,720.9276278381978,612.7884836600408,9.098580351229126
125206.95690954088,517.0953686802573,439.5310633779271,12.391923220296505
121139.8484444458,698.6599194513194,593.86093152882,10.85069049963827
125571.99971999224,627.7999154002654,533.6299280840624,10.058643415108424
128486.16747621162,1131.9986236176187,962.1988252968804,8.61314646569405
124724.51015613928,674.6859746663051,573.4830784663577,9.82487656897527
124216.187346513,729.0861438860501,619.7232217859216,9.837057641655557
126107.11726002596,782.3858628504768,665.0279834005089,10.488413371081714
128338.15591598651,873.0988850876299,742.1340514396479,9.539904880108455
126434.99621134532,1032.8029530572976,877.8825038709916,9.133574380409964
127867.15388007386,709.950068771681,603.4575584542547,9.324626924397124
128608.12006807869,1173.8485880911524,997.7712998774768,9.81829477116458
126838.45637451056,711.253810414822,604.5657300999494,9.956405718367218
118566.91751080097,584.0295917373143,496.425152976679,13.607142244793373
121427.5471327873,1067.4366929754,907.3211890186108,12.054375069268133
118603.7265764531,1348.6341837686662,1146.3390559736558,12.507314683117784
128170.11096220542,516.8145441535717,439.29236253046565,8.760143114386434
129861.69832631316,1182.540218618614,1005.1591650368628,8.36259528148223
119483.1210719257,1850.583906836704,1572.996320785243,12.103466081843932
121645.4007740986,1642.3901640131733,1396.031639408485,10.495684449634146
119721.23857877874,631.9661335745473,537.1712135295015,11.028262260891433
126329.72175753822,547.9151583369601,465.7278845864147,11.43339033656773
128145.99452212577,789.591053896847,671.1523950121128,9.15739601012853
125825.793524621,2038.2230378683955,1732.4895821047855,10.798493375828617
124769.66549821806,528.6088561979701,449.317527768128,10.20643495052247
118973.16263923666,829.5061738716845,705.080247790894,11.023111865209092
131934.5001454739,515.0336032562919,437.7785627678469,8.869057689938057
126885.75347536513,1881.446341052586,1599.2293898902617,9.204459575319088
130578.93411461353,627.5951451494377,533.4558733708609,8.126641459587896
120598.4223891437,713.8070189032628,606.735965713306,10.699436359861604
124069.46577835252,493.5641642791395,419.52953963726736,11.360002061213663
119367.29952348038,527.5092786010039,448.3828857198281,11.670121354165232
126174.07915236642,600.6170333865912,510.5244783776107,9.30734330982376
123989.93797703007,1698.4050616520767,1443.6443024002606,10.657476017314888
121948.64345296269,1373.3718528984496,1167.3660749501996,13.750989726810625
131138.34751473446,594.1585488766999,505.0347665451678,8.4884112253526
131812.3399538713,727.6274812469246,618.4833590548851,8.638074487698873
119135.60730958507,646.0669179410869,549.1568746845991,12.512345884618368
119414.4405611389,987.2460282252162,839.159123981742,11.18810101479367
131184.2237295601,934.158961996388,794.03511769692,8.793153417306323
125058.44715987126,486.6368952130715,413.6413609311096,10.612971323590363
131725.27576228522,937.9388376289128,797.2478117656628,8.758584294661857
129166.72278077558,1162.4249568967796,988.0612116793292,10.674206174861318
130430.669778502,622.9113008999251,529.474605658837,8.69518473170164
131321.0154048424,1484.2637302986718,1261.6241707538263,9.09272376954704
123469.13045339473,566.801612524575,481.7813702437941,10.129986910897436
125604.67730919491,776.4551717280715,659.9868959688254,9.815271494649371
133814.3757127736,783.0839023230761,665.6213169521984,8.310975193619766
124520.03435855148,648.1588140838358,550.9349919712181,11.229740366422035
125701.55925715886,1123.198883393287,954.7190412088772,9.705045665239222
125466.12244246896,809.3147071698635,687.917501094347,10.692554423482669
120845.93532056006,455.4258916700575,387.11200791948687,10.99262141772956
119735.764803926,780.5410062365565,663.459855301071,10.91067865929672
128063.8259923765,1197.1877009855646,1017.609545837727,9.951421329071968
124878.7750211079,969.4728538185152,824.0519087024853,9.450715953975289
126619.47985941995,807.7236197242071,686.5650767493925,8.884289515827822
122091.96165550908,1089.5856986342426,926.1478438390052,11.550964986196291
129244.63828930752,523.1381848115379,444.6674570898039,9.233779853485434
119429.0782845896,835.2220179845315,709.9387144404002,11.97956290490738
124669.8734506623,658.4243149367447,559.6606676412799,9.18240818860992
133821.64891942596,727.0344385342664,617.9792706059892,7.670233328110848
120168.67944768656,1014.8868858157596,862.6538486596212,11.3337799085444
127825.34643995654,663.9899853419681,564.3914875406714,8.683641976447959
119019.63845768798,476.3718016575957,404.9160314081697,13.627563729515824
121798.22787605922,994.967849026875,845.7226466850524,10.048611747015912
126075.7785349671,477.4046596837069,405.7939607311497,9.675806150917186
128220.37329955163,1046.4734406660746,889.5024245661609,8.721195817403721
117417.95746547324,493.8798564422001,419.7978779756749,13.03301451253824
128203.8671533232,869.3165105592062,738.9190339752855,9.042022167097446
118902.18762798644,1264.5580268038775,1074.874321886206,11.145667064168087
119320.87172215038,651.4153408564415,553.703039617021,11.793913595283534
128676.6689472497,758.7735107158572,644.9574835701972,9.897656103245692
131552.01699768833,623.1388014605703,529.6679812411335,8.023918283914984
132344.8338818756,1314.3515768307109,1117.1988364226463,8.406858064226242
118459.0093711054,606.8061855868428,515.7852577486982,11.75173480349254
124120.58438002932,1110.7985080958078,944.1787317489966,11.326851455505372
125165.65814767109,694.2684479368351,590.1281807429692,10.56454409972373
130371.85141350114,909.0174177505478,772.6648050879598,8.809083922901317
122158.14042821711,986.252009085919,838.314201776018,12.400838319847258
120608.11582225964,506.13615812085743,430.2157344026958,13.266331187797457
124657.07982839848,681.8540734776021,579.5759624280782,9.230658783603854
125765.3766533894,707.9370013358163,601.7464496712475,11.848720887630384
130325.27283540832,692.8028701037283,588.8824395881237,9.344549741010228
134489.21940377908,496.34662845336186,421.8946341853563,7.955439593897091
127707.23485219484,691.5726721942258,587.8367713647019,8.719975240263082
129480.06733402309,1100.0402597417376,935.0342113045524,8.221157067596922
125470.12623282745,714.0349400885829,606.9296990728914,10.804779985561613
132963.2727217634,479.3431942367865,407.4417151012673,8.241336189681167
119577.2570374646,540.1547371380746,459.1315265672898,11.939565964656282
124236.553682114,675.7784194061787,574.411656481712,9.555377516218442
122756.71838017138,813.694941914338,691.6406971926315,10.369078073051336
127331.74812290123,556.4361432629769,472.97072137878905,8.703850228998679
128308.45155253676,1562.5156916297983,1328.138337883521,9.347323610916837
127489.09882992988,515.5169293371063,438.1893899365391,10.120867294759488
126273.40908135784,637.8836810583655,542.2011279760967,9.24250998923893
119272.79803819516,864.0739524666553,734.4628521533843,11.200162739764206
118579.11611659672,1115.0514661163238,947.7937429042807,11.609067843438677
121131.07324308154,598.8223258266855,508.998976946804,11.120757734899597
123599.7542786108,902.6157749793812,767.2234085128416,11.379346666770044
120053.69686245864,745.9418324121315,634.0505560075118,10.77135716336178
120539.8788824313,655.1617642348867,556.8874991348755,11.42809158238573
126673.13403290429,1093.1669632850003,929.1919141780606,10.09580218098099
123201.3679661077,1252.5525673891316,1064.6696822805916,10.683417542082712
123359.23586285968,850.5931898576429,723.0042113788306,11.04957535435882
120662.34138404766,785.7992883733548,667.9293945598978,11.857470507285306
119303.35448434144,1022.9984244567896,869.5486607858588,11.06857439450106
124887.6363464466,1695.8171440399597,1441.4445723348915,10.316654461951591
127092.84358559376,504.5668780234396,428.8818463199224,9.60666561035492
133288.6421068548,462.4191757668948,393.0562994018594,8.235262179764076
128886.25886319886,832.1744193073152,707.3480026373489,9.848473634722737
127038.24843901132,775.3168873360102,659.0193542356068,9.412378153082749
120779.15895242448,722.4388134577684,614.0729914390562,10.652846212993772
129245.4242449068,528.2613079573191,449.0221117637199,9.755398403426328
126959.14047387717,505.7501215813332,429.887603344128,9.355462848501263
124325.2888439261,652.6674133800186,554.7673013719381,10.369758465304232
124330.09694267708,781.6443630107777,664.397708536786,9.616739725701056
121583.61490578575,536.7330005558908,456.2230504725059,9.68583355335662
120917.1033763683,657.3017724170122,558.7065065275808,11.486728584758191
118103.47330636396,518.4330387445073,440.6680829325389,11.235449807467765
124965.78384528252,771.7928997995527,656.0239647652049,10.472922348873928
126822.30397015384,885.7660198324704,752.9011168575978,10.74103806929116
134775.69241285796,1086.7726172715645,923.7567241411522,8.132873388179796
123386.01367409024,651.2086417784676,553.5273415849665,11.63105507725578
130755.74740019468,446.655732333809,379.6573724837365,8.681216853893211
122074.38523433665,1057.28820358525,898.6949730472563,11.799112376693634
126856.34959539714,1190.1071752719126,1011.5910918048836,10.78875239474032
135275.38999538947,1492.9629215120578,1269.018483224196,8.11226220296633
117463.17285544115,776.0223065542727,659.6189558917853,11.57531311162553
135673.77611392466,1611.4430823315222,1369.7266199356652,7.731604043747779
116737.46237098744,790.8964616885594,672.2619827025483,13.029947579283354
121427.72800091136,973.8873331364528,827.8042311517349,9.914084105211083
126939.08408879272,604.7553250508267,514.0420262925034,10.946493385639164
128445.34476328056,826.1273007239201,702.2082021283002,10.96677905539697
125032.5895441651,1657.74003744889,1409.079031734707,11.322394102479365
122662.64504729227,810.5224476023935,688.9440804388328,12.56028387939514
127590.55845073302,718.621013796073,610.8278617266574,9.838935326741732
116140.92758983084,542.5272947444086,461.1482005321197,12.574520899199424
130621.59899145088,809.7504690828863,688.2878696687237,8.328086410484438
130996.20511865692,535.3263156722549,455.0273683196143,8.814520166538747
134200.28613818035,667.535468472252,567.4051482014124,7.63595717417034
124461.5047171848,798.1894070761798,678.4609959195849,9.867318796385597
128865.76171413052,812.2783762419981,690.4366197977241,8.758950502396422
127026.15432194296,598.6942630532053,508.8901235952231,10.636778429992988
119218.44797250122,996.9560719879652,847.4126611897564,11.44873466870267
126487.50823681924,1340.6396538532515,1139.543705756461,11.433742371768822
123711.75115248842,1569.9652619844926,1334.4704724996325,11.62608036306374
118966.80985043742,552.9940933935312,470.04497931856827,11.420936741517297
117989.58395504982,645.8844584342281,549.001789650605,12.244178195807084
129553.5375015357,707.5386366474308,601.40781576568,10.489443331248994
119894.69518612356,507.9136679725145,431.72661777661415,11.969879685865653
122446.2674332095,865.3279409692307,735.5287280918533,11.401321701169175
129095.8010294072,1219.0034948227385,1036.152966997591,9.089550299574665
120496.62746496292,612.9218749544503,520.9835937111994,10.550168692144792
127947.4008255616,528.6514896710444,449.3537662203718,8.62949977707776
128304.97620053294,1265.7802368465186,1075.9132012677785,9.155544246465194
123773.92408839632,826.4451786414377,702.4783994033603,9.616853213206412
121199.25649790652,505.1141783695505,429.3470516139778,10.267708996214363
129597.17651054187,1759.5642384336736,1495.6296025966674,9.338352973050409
118047.62226367016,862.2172787823863,732.88467180732,12.242779571432909
126734.75382128872,495.3715855952273,421.06584775574754,10.408275412650005
117999.6944635417,925.9901247241636,787.0916060151732,12.654049009016974
125874.7659102077,899.3431243392804,764.441561618184,10.651247737508156
133372.81507458643,780.209376501278,663.1779700104541,8.15055672749109
120217.60618845111,850.710076742602,723.1035627176554,11.460936201588789
122151.4545749596,555.2328715741547,471.9479408380258,10.025220688991965
120257.60724717252,723.9238982474358,615.3353135053451,11.112289251749562
126582.53469365808,749.3164586884199,636.918989885155,10.52205595699708
121710.85835626777,488.3335221225673,415.083493804181,9.67697955843855
120796.53149738572,678.3490979924361,576.5967304303015,10.787365542125292
121752.7541255296,592.0737855307449,503.2627174071168,10.678671335945634
131133.024536721,1458.7548412278709,1239.9416150436234,8.8256719873899
130312.95441754848,2103.7231303789567,1788.1646608014607,9.513877925827233
134101.17770416386,568.7922378552664,483.4734021769751,8.222475323070507
133876.3805832094,1442.050190649364,1225.7426620502913,8.69590907762232
120626.0659313654,789.2189316407496,670.836091502721,10.493712557481912
132410.40571487526,694.8023570271628,590.5820034722847,8.27184052426049
123571.13382495848,659.8741761810501,560.8930497350033,11.114904402221876
126254.65348465796,604.2401794767072,513.6041524081721,8.828449353414683
128281.70446729426,913.0992365972252,776.1343511076392,10.326886813513426
130521.52255898324,1217.3925428166224,1034.7836613939637,9.678178775557278
124357.85212385935,1355.9215998591612,1152.5333592069535,12.17008251361207
119349.49355252174,626.5194579618931,532.5415391608952,11.899579661691554
116092.67584148074,1394.1234831866532,1185.0049606990738,13.980287788875788
128628.04939557206,681.956762673652,579.6632481066645,10.713702707088483
127060.30099215942,1833.682992753976,1558.6305433946916,10.881981483522177
130370.45684232014,439.503280157198,373.5777881336172,8.599677271810307
123957.8683773448,904.6515978918478,768.9538354884969,9.54602369336036
124945.29183333546,701.5083051986708,596.2820593778861,11.629118940470546
