Peso;elastic_energy;CO2;p1_x;p1_y;p1_z;p1_T;p2_x;p2_y;p2_z;p2_T;p3_x;p3_y;p3_z;p3_T;p4_x;p4_y;p4_z;p4_T;p5_x;p5_y;p5_z;p5_T
45128,3950741234;162,9840108328459;117333,82719272084;4,116173000713564e-06;-3,441722893934039e-06;8,080944900937212e-06;20,57393149234121;6,185465021926664e-06;1,2599267922812138e-05;-4,6924501699175646e-05;20,560333311871986;9,375544221560475e-06;-4,0802587411240566e-08;-8,378178586208626e-05;20,530479863669502;6,349416172043195e-06;-1,2221139055827664e-05;-4,4645754603862364e-05;20,56009989025388;7,793540617351914e-06;4,0229697684570826e-06;7,993790424110258e-06;20,575433545968856
52514,43181811503;2191,905486055677;136537,52272709907;-1,6043864431171418e-05;-9,931212144901754e-05;2,5859981297840516e-05;22,316057825987055;2,52308765851673e-05;-2,9349285237370842e-05;7,053314184290634e-05;22,29975135633451;2,959920958910756e-05;-7,188806897974685e-08;8,590919741375102e-05;22,26773246128768;2,5460738244389665e-05;2,9703242850895765e-05;7,296254875491987e-05;22,30045262572533;2,5567444858542372e-05;9,985224869817346e-05;2,5777001549296062e-05;22,314927099984562
47815,880462399;1453,072028722732;124321,2892022374;-9,100216063752028e-06;-6,5282595278029e-05;1,9261902343021443e-05;21,694302772309726;1,7861031429021167e-05;-1,5654487446901015e-05;3,247726732962045e-05;21,679001028213772;2,1555626540179147e-05;-8,990132025565633e-08;3,2731414095249764e-05;21,646081987447925;1,803230941844307e-05;1,5983275871648543e-05;3,5229189511820276e-05;21,678784269750075;1,8986810119492364e-05;6,5807276730186e-05;1,919084137315046e-05;21,693820269808683
50289,51742919771;292,5602092736831;130752,74531591404;2,1157418641786924e-05;7,203367538278649e-05;-3,679764796236811e-06;19,090238670157657;-6,707903466334517e-06;4,98780626604162e-05;-0,0001534216785286397;19,07535483251265;-3,4663702488971e-06;5,967386963099458e-08;-0,00024339203681268416;19,046150570372223;-6,543912848632253e-06;-4,931948296493571e-05;-0,00015162396662332038;19,076175554359242;-4,9644418180442364e-06;-7,139944704412992e-05;-3,8501031701649225e-06;19,09047775580609
54118,87739702488;4155,824946341163;140709,0812322647;-2,1382166935816017e-05;-0,00012217052463629654;2,9648473618021793e-05;22,879192310388266;2,898932128901342e-05;-4,1917124958897246e-05;0,00010720526775426837;22,864155720499912;3,325620985661123e-05;1,86139225937436e-08;0,00014166281949631437;22,832614635189813;2,8931811687647892e-05;4,2208949312755446e-05;0,00010932043828709011;22,86433290375227;2,871860386792591e-05;0,0001225688526679523;2,9615580763282514e-05;22,878988039930285
46684,8729585047;20,824823914619717;121380,66969211222;1,1519674611690753e-05;2,7584339160987874e-05;3,74567121414265e-06;20,024910906929783;1,1981017239607122e-06;2,8990235727731567e-05;-9,451251611632452e-05;20,009928804676814;4,481896084594806e-06;-4,1465706975057174e-08;-0,0001558586922039483;19,980147415802882;1,287182937626553e-06;-2,848435038377552e-05;-9,208409218367205e-05;20,010948881922573;3,280038166576919e-06;-2,688337302824081e-05;3,626406862508285e-06;20,025617212930317
51238,64504893733;64,76459920320885;133220,47712723707;1,7639984447705732e-05;5,19113767178369e-05;1,2918559877384952e-06;19,66471456345962;-1,2957798017020233e-06;4,334994710749874e-05;-0,0001375386467591906;19,65048175055358;2,764580654402527e-06;-3,081200631862965e-08;-0,00022270652199478597;19,6176425492441;-1,2100762088852703e-06;-4,279247506398866e-05;-0,00013483108949704104;19,65153654023329;-4,015636193388954e-07;-5,10950341494565e-05;1,204825429204064e-06;19,666916613853836
48794,15364099512;426,56480693650406;126864,79946658733;-6,936752378671525e-07;-2,6960919757846595e-05;1,2698133032753975e-05;21,13332005367221;1,1300275806550064e-05;2,889228091824782e-06;-1,9836567431505497e-05;21,118556097863518;1,4939254927244437e-05;-2,0484110052182023e-08;-4,558451171892967e-05;21,09003928026015;1,1425623919249437e-05;-2,5051213109488996e-06;-1,7723053310924807e-05;21,118413737980738;1,2235796443298232e-05;2,750809026540723e-05;1,2634981567710887e-05;21,133533410930024
45755,11945346673;2972,9755990102994;118963,3105790135;-1,78407449109678e-05;-0,00010376019393106123;2,5506345414905272e-05;22,720911521092898;2,459629174660228e-05;-3,499108057021558e-05;8,841710748113474e-05;22,70343794630505;2,8493271554091093e-05;-4,900932516681031e-08;0,00011645468719167033;22,669335022345166;2,471274913397381e-05;3,531963401903885e-05;9,103267462416405e-05;22,702511748951608;2,488837093077742e-05;0,00010427961662120766;2,5413834062899762e-05;22,71837623848744
53121,214222612165;39,34362684101509;138115,15697879164;1,180580155468594e-05;2,481085592070927e-05;6,19467871080441e-06;20,181885692260128;3,872737238298718e-06;3,095282184779026e-05;-0,00010210072822423423;20,167726585835908;8,133317795375374e-06;3,5298951549122586e-10;-0,00017108254323144455;20,138626138824968;3,947348220799311e-06;-3,0439844172001363e-05;-9,968263293631236e-05;20,168734646065275;4,342159910807866e-06;-2,4162697102640132e-05;6,072529372373997e-06;20,18213743242391
48423,34046113348;133,03614506356513;125900,68519894705;1,8803970698844607e-05;5,9323414789858556e-05;-1,2946087913573379e-06;19,492899540005432;-3,9126191620774665e-06;4,478122945972621e-05;-0,00014105110205050306;19,478922891015003;-2,8561913480094273e-07;-8,415268306794822e-08;-0,00022500617845517198;19,4523861258317;-3,840942311386584e-06;-4,427631694317471e-05;-0,00013785038889622673;19,47977022986899;-1,8114785907951056e-06;-5,8452528223265443e-05;-1,3529320140419276e-06;19,49315308530406
50915,564214303704;626,6523015866499;132380,46695718964;-3,3350609639061012e-06;-3,856166824591794e-05;1,4485460381416635e-05;21,313943314429586;1,3195917999887764e-05;-2,726117148075485e-06;-3,57198362903266e-06;21,29757765445331;1,658888350117834e-05;-5,156241108703563e-08;-2,140209694369235e-05;21,262218166330364;1,3263380742728908e-05;3,034616843262201e-06;-1,4440432165815636e-06;21,298317724704376;1,4135726323098004e-05;3,9079336190118004e-05;1,4436935149275811e-05;21,315238257353762
52258,696229943664;206,86540074269246;135872,61019785353;4,404103173571043e-06;-4,082251984495006e-06;9,127845738344655e-06;20,667927519453652;7,468194018492713e-06;1,381840139751388e-05;-5,142832183496801e-05;20,65335370204202;1,1098122622461653e-05;-9,665616948730554e-08;-9,238630062802374e-05;20,62250309515265;7,479782377161671e-06;-1,3551938651175256e-05;-4,916910872935436e-05;20,653639670036153;8,143317960088077e-06;4,592369776027408e-06;9,116172951977993e-06;20,669341026755486
44844,50201183464;1870,044920934309;116595,70523077007;-1,5706292743353852e-05;-9,289016226800323e-05;2,276057217794339e-05;22,214439495914572;2,2242461314298598e-05;-2,9787012464250892e-05;7,40621688211733e-05;22,200066841978895;2,5579541893775038e-05;-6,259664558482214e-08;9,542661223843348e-05;22,168400026194497;2,2302755571189583e-05;3,0137463649808284e-05;7,67273074209491e-05;22,20004244209217;2,3171963277300965e-05;9,348640655182902e-05;2,27082605093491e-05;22,21466633144762
49397,74708452712;1602,2126870150403;128434,1424197705;-9,551334462415331e-06;-6,936238114799571e-05;2,078711594327424e-05;21,785328830195084;1,9509354096920858e-05;-1,6253108905048765e-05;3,315565140570335e-05;21,770782041940624;2,388800013798247e-05;-4,65527621901055e-08;3,2247402460330495e-05;21,739862430401736;1,9678728497795386e-05;1,6687752468443733e-05;3,603588641892843e-05;21,770761774398526;2,0151080593657908e-05;7,003871134965344e-05;2,071108322123679e-05;21,785815884113635
46934,49949165406;388,0724926622152;122029,69867830056;2,2896862369041874e-05;7,991183296490429e-05;-5,345285586769098e-06;19,003573785148067;-8,507291507304843e-06;5,3290206535617994e-05;-0,00016321211309929798;18,988088303541357;-5,615707210821994e-06;1,184609525390967e-08;-0,00025737121643469563;18,95699975550815;-8,308952306129876e-06;-5,283636319007928e-05;-0,00016144354693152263;18,988016042734042;-6,0075738197607845e-06;-7,939882141009816e-05;-5,481269637695994e-06;19,002817698960552
50083,98976533079;2700,4881345555295;130218,37338986006;-1,6915615631528506e-05;-0,00010053651475621812;2,5145721051969608e-05;22,51914796501127;2,4090290872075566e-05;-3,2598576444618366e-05;8,122559339732647e-05;22,50314188983726;2,8029280342950804e-05;-2,9513722811254857e-08;0,00010508594410869922;22,469832898781775;2,4275975090564364e-05;3,305614357286753e-05;8,412470198553403e-05;22,50316632276472;2,4848359172759754e-05;0,00010129256408692191;2,5002452438129844e-05;22,519107999445342
47632,33538636225;358,12432110625326;123844,07200454184;7,353628177272124e-07;-2,203569472998306e-05;1,2470019451060123e-05;20,910006258990187;1,0758334044141927e-05;6,3185583770155905e-06;-3,0376712076641296e-05;20,8963994958335;1,4408830825236847e-05;-5,105371065292712e-08;-6,213260825121117e-05;20,866706475193233;1,087648291894808e-05;-5,9237487424564835e-06;-2,7953894405724886e-05;20,89627319529734;1,1765835525601192e-05;2,265200379307618e-05;1,2416951138007699e-05;20,910517507299076
52793,15662520402;158,68162206573905;137262,20722553047;2,008074119368896e-05;6,329428002618894e-05;-1,3130711002844427e-06;19,44056498633251;-4,230242155546999e-06;4,810491857082171e-05;-0,00015073691474007983;19,422986491983472;-5,232434869041388e-07;7,160563336450047e-09;-0,00024142034073650084;19,387851752630333;-4,108423976850975e-06;-4,7488248498031976e-05;-0,00014803648164286228;19,423722874289393;-1,84319766995321e-06;-6,241190456675042e-05;-1,4489458461972584e-06;19,44125045207437
45385,7395258473;1296,9325560735624;118002,92276720298;-1,047744056155232e-05;-6,770691654212547e-05;1,8367319525049074e-05;21,888273620587267;1,7625237864914612e-05;-1,88157814356519e-05;4,348403269330714e-05;21,874531962945476;2,0835202093467364e-05;-4,095067499563964e-08;5,0977160873008684e-05;21,847568844334493;1,7739912797024795e-05;1,9158977989460464e-05;4,582227319666149e-05;21,874675549528156;1,8057671122968746e-05;6,825372821003023e-05;1,8297754855432577e-05;21,887809343063314
49111,70591763383;89,57093415796811;127690,43538584796;7,229908414975331e-06;9,043689268535109e-06;6,380391452182575e-06;20,3534228477705;4,314646679030534e-06;1,9455724116131286e-05;-6,72796264604817e-05;20,337298290506684;7,483206566752318e-06;-7,234701203465807e-08;-0,00011469423833142783;20,30313537318855;4,296671241756529e-06;-1,902364083162406e-05;-6,467603663615612e-05;20,33861855094563;6,272100795496588e-06;-8,33940599094288e-06;6,299550138538529e-06;20,355074912426602
51611,3090955451;4125,19887732119;134189,40364841727;-2,5818242625066037e-05;-0,00014244621543546917;3,296667407375456e-05;23,059791255337323;3,305059982900333e-05;-5,069618612423005e-05;0,00013187702619347496;23,0470501553932;3,765450266418968e-05;-4,042900133806471e-08;0,00017724661549203398;23,018462450080808;3,3238786012937614e-05;5,100378475079707e-05;0,00013409556437150082;23,04690712618241;3,228801058427429e-05;0,00014294635743658827;3,2887621498076716e-05;23,059998979658392
46286,88652927155;720,0488584898034;120345,90497610603;-3,4556487100919936e-06;-4,125521343268004e-05;1,576359085027911e-05;21,342481845560012;1,4221905531748105e-05;-2,9204146543509495e-06;-4,316315012639217e-06;21,326703316736623;1,7984252728542632e-05;-4,417482772710792e-08;-2,32373933638692e-05;21,29013430028134;1,4341932170314658e-05;3,3396961076317586e-06;-1,6980612699189292e-06;21,326237082515785;1,5212156843783517e-05;4,18867759700878e-05;1,5686688106776977e-05;21,342393873659454
53665,17681831025;23,671441726490205;139529,45972760665;1,3307744103890219e-05;3,360879897244842e-05;3,86387211829528e-06;19,96997138189181;1,463341556222395e-06;3,3521093820889066e-05;-0,00010855294838992524;19,956469589382937;5,476812484362992e-06;3,630384152125813e-08;-0,00017867125664589888;19,93032833559667;1,6695457337010371e-06;-3,2922122647481514e-05;-0,0001061065039857045;19,956775855352404;2,4158272358706334e-06;-3,284698678362218e-05;3,7230512390799953e-06;19,970158044966418
48054,41570942811;42,892792622384285;124941,48084451309;1,4759978265185107e-05;4,25543464562593e-05;1,0238854802059028e-06;19,75098791983821;-1,723065724692695e-06;3,586716780535758e-05;-0,00011425275536210621;19,737221683366553;1,4011380647254139e-06;-5,1954927533714346e-08;-0,00018479665965504146;19,706217526160668;-1,6504916220938117e-06;-3,541607220488653e-05;-0,00011168430658794894;19,737252477394534;6,501826271747122e-07;-4,1833426208127084e-05;9,396364304184257e-07;19,75225421538369
50508,769877936065;820,8706342269837;131322,80168263378;-4,550242027716234e-06;-4,749753773158209e-05;1,7588236781994234e-05;21,56046642011098;1,635080199730311e-05;-4,4866001032466285e-06;-7,174582604235395e-07;21,54620253712295;2,0713624525962788e-05;-4,5609486570016345e-08;-1,9467039194251582e-05;21,51536929957348;1,6526649837077003e-05;4,924303988041147e-06;2,079325045741986e-06;21,545589144500003;1,643374835558848e-05;4,815267997039116e-05;1,7486026861212404e-05;21,561287029908154
45193,45715298049;3342,8292491004977;117502,98859774928;-2,149608087391854e-05;-0,0001205945069017631;2,8520330433786623e-05;22,966619794136292;2,7992510898450223e-05;-4,243094735914597e-05;0,00010945444402652113;22,95116118297854;3,195180246705616e-05;-4,0051562450939476e-08;0,00014698456445234144;22,920012842613694;2,8138804994182547e-05;4,276783899555585e-05;0,00011204611168761395;22,951627948281182;2,7771143747457763e-05;0,00012119509639655681;2,8443150673745303e-05;22,966273922808274
52598,776768786556;115,77362215908401;136756,81959884506;6,739711267704515e-06;5,862554293834858e-06;7,5458614315278764e-06;20,442017669349717;5,410219518704688e-06;1,891951823252637e-05;-6,600725619076465e-05;20,42749582919705;8,960729021361271e-06;-3,222505781400089e-08;-0,00011427622435398479;20,39612021434665;5,486153411452211e-06;-1,853013208859188e-05;-6,370665961290765e-05;20,427121639770984;6,734660155576102e-06;-5,281534245954937e-06;7,482659714966454e-06;20,44154208297172
51496,41423777166;2672,888940611003;133890,67701820633;-1,5250907999442864e-05;-9,288288012767674e-05;2,3335947917416235e-05;22,062498049794325;2,230747505531696e-05;-2,9593402316809905e-05;7,26107357778079e-05;22,047159742321774;2,590558257319274e-05;-1,5177078546795868e-07;9,238353442372221e-05;22,014840927028644;2,224950110094577e-05;2,9699543623633608e-05;7,473746185177033e-05;22,04811249889694;2,3972274271360848e-05;9,32351424500535e-05;2,3362541481537784e-05;22,06414964183364
48994,09244825884;196,37573281160573;127384,64036547298;2,057566477762344e-05;6,766382742101414e-05;-2,2289263493913103e-06;19,26557867928863;-5,045229731208636e-06;4,9005541705114524e-05;-0,00015211981722807114;19,25202709521043;-1,480884137654519e-06;-8,951946345356481e-09;-0,00024249838919175717;19,22321446197279;-4,90032164447027e-06;-4,853332529858763e-05;-0,00014999602599391414;19,252887278577184;-3,8409090543275315e-06;-6,707118471468187e-05;-2,361901888840963e-06;19,266242174663223
54164,625834407336;324,86547090453666;140828,0271694591;3,961858427574969e-06;-1,058027203996242e-05;1,217841618956813e-05;20,937511704854035;1,0598565015985478e-05;1,3990580538750939e-05;-5,446179548781864e-05;20,924038512723754;1,535751033625547e-05;-3,314996675678182e-08;-0,00010033108808771416;20,89513330367392;1,072257810924098e-05;-1,356460850753633e-05;-5,1729556865075305e-05;20,92366015261939;1,0311230419882507e-05;1,1258470052188138e-05;1,210560997245089e-05;20,939335323823
46788,45185098145;2526,0008545583028;121649,97481255178;-1,9560784947404627e-05;-0,00010984235196312102;2,5410258378704732e-05;22,489942588214486;2,50115991914045e-05;-3,804239059024208e-05;9,796275423391516e-05;22,474715122705295;2,8249179574635537e-05;-4,131324932054229e-09;0,00013075733058672952;22,439663453707585;2,517660606571376e-05;3,8351775799448214e-05;0,00010020696737428945;22,473608771953447;2,5927695796719697e-05;0,00011036608691686432;2,539468857538474e-05;22,48985186140503
53623,99297914119;328,57692437343206;139422,3817457671;2,2702663830067834e-05;7,617047409674056e-05;-3,8143710161302844e-06;19,175781057070772;-6,827133947666252e-06;5,3685493857991e-05;-0,00016646275832645708;19,159470009964068;-3,1699528355549716e-06;-2,774275543183419e-08;-0,0002642099867191745;19,122440614800507;-6,627563713181293e-06;-5,318671281862847e-05;-0,0001640404108799316;19,158213131854925;-4,424244062956148e-06;-7,557671345101693e-05;-3,914582518529507e-06;19,174188123214904
