l_r_i,l_r_e,apert_pad_i,c_pad_i,apert_pad_e,c_pad_e,p_pieza,F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
1.2269304004864465,0.4307138766434524,39.99933779494508,0.04376831248106851,17.997192593646826,0.016322208705893293,59.564659806379694,253729.75085582264,686665.0268388642,3.908281157919073e-05,0.00032601482365276927,433845.933831448,274610.48875594646,1071621.33473349,469428.60436577495,445573.3617440082,224369.23655561273,5.169313397324517e-05,5.8780115244819936e-05,5.30191649019342e-05,6.0917917550323026e-05,5.423344670208869e-05,6.258240481480652e-05,6.502307621983577e-07,8.431825488936758e-07
0.2854611170957053,1.4294469934003236,31.320644000469475,0.04459345933717712,12.956770604383179,0.034289556714347656,124.59293910440891,467818.58271703625,1109852.8672299236,1.746482434415941e-05,6.344510640015983e-05,934419.6521988936,484807.6415902076,2826457.264582312,1390378.1417003844,1102893.7701033344,611463.6453089647,3.067126762429745e-05,3.040773234138601e-05,3.438755580696414e-05,3.738958409032949e-05,3.8113411784219176e-05,4.368370127713349e-05,1.9848178251153386e-06,2.748483384544173e-06
0.26301656674009527,0.7759968682503015,32.345574653267384,0.04142155495512938,17.8805726945526,0.03149925933820501,122.06485262248427,465562.12316621887,1087334.0922276867,5.1191192538941406e-05,0.0001506038941942963,887988.4145089111,443590.0216063905,2474070.5026664385,900307.8918935644,1033059.1415173034,414668.87254395493,4.434582550470105e-05,4.5417219157664295e-05,4.7717762184995094e-05,4.9158863452324024e-05,5.107987534156062e-05,5.3199621740320554e-05,1.8644195687308282e-06,1.4934302309116452e-06
0.7591586057266427,0.9172692907019235,25.22992139601547,0.032108932632144996,17.72838055255253,0.01543561724843472,41.817216014918316,234424.10833640708,532046.0125855186,5.088921721745734e-05,0.00015932213997589355,449960.4769244967,217854.64272174987,1441189.8358763258,365663.3719045535,611584.4217696256,174355.10519456572,5.131903969724068e-05,5.0005936063644253e-05,5.3141700761392055e-05,5.137877467836342e-05,5.5228608324173336e-05,5.25798028263574e-05,1.1354346339768656e-06,4.6391547700554483e-07
0.4849727355015995,0.34670373931691373,31.581787587168723,0.015952212299243543,17.94116496536122,0.027338207873004436,61.62697058847088,232426.15404734333,728179.1074212153,0.00011199360048747326,0.00038901206876273145,393159.9234559158,283074.401483481,797664.9650490638,570827.8129858762,385367.6564346497,260884.0567343756,5.7013933833137104e-05,7.042277336122564e-05,5.8186766033374654e-05,7.336901232215314e-05,5.9001948390425335e-05,7.527896272832936e-05,5.297965081862972e-07,1.0571736392194864e-06
0.93203602568416,1.4196611702874635,25.464146765913274,0.04435457726600328,14.297026669520378,0.03633615461179028,27.028611162028092,179826.34006714608,441716.48146711173,3.911600779420586e-05,9.768578874564924e-05,433564.4031444404,191835.82515188312,1532042.349970056,504419.78972390335,581445.2721595739,226924.32818921472,5.493081174625182e-05,5.466080085299318e-05,5.683984786796145e-05,5.724234147201187e-05,5.9291523347864095e-05,5.976902525150861e-05,1.2215345500463541e-06,1.1968655679019606e-06
1.4445942116745898,1.496988368032734,25.259142116546858,0.016541181139331593,12.746229364323085,0.031000528293923236,26.667975705815127,158185.97271586646,459821.26953199366,3.9177053083904115e-05,9.064384129950244e-05,291034.5222337661,197376.41526901568,707616.7122476696,555560.7883546132,335110.70556233305,247630.71391905044,4.569244535098532e-05,5.10418840355759e-05,4.6765797176255776e-05,5.334402425968209e-05,4.773581309835363e-05,5.522641932640951e-05,5.703912485452875e-07,9.195706644532596e-07
0.5252897107597331,1.413533233271593,33.364238470871044,0.015142491309544709,10.100638207726172,0.017911542492154348,120.32174774397633,495450.2823875737,1040365.5370083788,6.674549494740575e-05,6.523858539390375e-05,811040.4020425323,489357.0841675926,1591505.8712852702,1346362.2285005029,764447.9658694731,628750.0515009449,3.588508906027093e-05,2.6401908539196323e-05,3.8340633365917265e-05,3.1731900537111866e-05,3.980255879345968e-05,3.712245154796488e-05,9.998982296830368e-07,2.6086181955464874e-06
1.131138852653663,0.7220897952843423,26.35536293759923,0.044411273412231236,14.049230462377878,0.016299097659447696,120.02107680132347,388985.8403308771,1143881.2281991658,1.304037578077358e-06,0.00015289141391937214,864699.9172538146,480532.63717635634,2966229.267771282,1017437.1658205596,1134020.139503146,492741.73435836704,1.5046370077964294e-05,3.336898404575974e-05,1.8665192391394545e-05,3.8911188482508776e-05,2.3371857568625355e-05,4.2983778591956205e-05,2.3912608193491734e-06,2.1872086998498577e-06
1.4516503032208894,0.6798284540491182,34.92341806604471,0.02790273386563495,10.383682173454115,0.016608259694487166,99.50943485688737,392471.6348004771,939381.912570489,2.6168723350324572e-05,0.00015073925384110292,632005.8250655241,440774.11959286383,1483523.7056463417,1164549.0021273906,665457.8688873886,546837.5907634371,3.431677096426183e-05,3.5088704566194755e-05,3.641710690272085e-05,4.0413583051786296e-05,3.815301863200845e-05,4.408283545197394e-05,9.96593097368859e-07,2.218121693518354e-06
0.5534770498938922,1.4286170012949944,37.44213025169771,0.03048737540441015,13.69535504943759,0.015695769167625623,90.73792867423246,427055.16263737285,818837.3590991941,6.589643264108071e-05,8.782769607930922e-05,717896.6126814389,353310.89694054885,1538357.5922209758,757343.7839011113,695505.372082857,360498.14810883976,4.7420734428889174e-05,3.302447071644971e-05,4.985008125835546e-05,3.659627167882891e-05,5.162169394663836e-05,3.931102586562023e-05,1.051424976422905e-06,1.27915077641807e-06
0.9163025862455713,0.2683070188539881,36.4719524155272,0.0447270505865737,14.563113793052395,0.037424055941865396,80.87413074766914,270719.23997678456,878507.8634948822,4.521174748550836e-05,0.0004161346136501378,503212.1624077596,368497.1131633026,1341427.5444831632,994867.9740202877,538729.5370074562,454289.29912589747,5.274149484848357e-05,7.03167510296267e-05,5.4478827635119986e-05,7.52238503260468e-05,5.607623290513902e-05,7.94227013143757e-05,8.552174543235642e-07,1.891769593672026e-06
0.8525361335114794,0.8527373074395457,39.44671622615839,0.018464208732602978,10.097290052392236,0.023046855974403466,71.08177764993648,319861.5775279801,733401.6694253492,6.109610032905463e-05,0.00012948603522436916,498593.6226548933,382361.24688714807,903010.6172315961,1025293.7695786507,418429.11176190857,457345.09536284435,4.530739964521297e-05,4.240059901965074e-05,4.657240673551317e-05,4.7385843278217466e-05,4.735070318473796e-05,5.1647336484233694e-05,4.158554603946485e-07,2.163755658497896e-06
1.4102048676328993,1.4606677724153179,36.63189729176895,0.01562175725893735,11.548132200477731,0.042363311935771655,122.97171802184359,459907.9822453674,1101875.8138178487,2.9180462800682412e-05,4.622521720931944e-05,743266.0554252209,536541.8654004482,1347411.6225935232,1817299.1117478146,640255.8535716436,727372.1979773728,2.866895336570988e-05,2.7642337813430157e-05,3.094921009963659e-05,3.6730209677239746e-05,3.216822971641734e-05,4.660579234061994e-05,7.199003256126536e-07,4.226155898669717e-06
1.4781928899725576,1.469995660557547,25.226377223223594,0.028893276451427766,16.58458695117779,0.02844667897871391,25.898829923264323,166165.10863088263,444305.95697497216,3.417517129756187e-05,9.873307597207633e-05,308097.6981831849,174126.01176991677,953361.2290266202,387421.4728542856,408155.99370283505,176591.0327978772,4.94864517800041e-05,5.250525575033679e-05,5.0730759666929585e-05,5.431024815101258e-05,5.21261175628555e-05,5.599927110126526e-05,7.508166621157936e-07,7.811557695312636e-07
0.2555107519438018,0.8712172299165521,35.47639934977248,0.028043391763869,10.216586763794083,0.03468657105055131,35.95091972253465,270821.6015390491,438159.67908261437,0.000193585340790035,0.0001447147791215086,450641.8622897016,192720.75085524248,995740.9127135285,739059.2711669294,452714.7702483206,304042.09591850097,7.792296945590016e-05,6.0465594718461595e-05,7.946083170015821e-05,6.331199281436287e-05,8.053158650531716e-05,6.665637867629936e-05,6.58919024490812e-07,1.4287869311256505e-06
1.4680489940601822,0.2500397833014387,31.509135439116317,0.04480861554760867,17.83492879398039,0.04231438573016347,111.97998654045055,318161.8482773497,1135902.1915107728,1.824867468147699e-05,0.0004250183669130926,630125.2892950354,516410.02542153024,1932047.5057349477,1092427.672243976,752719.8718481193,478977.7673032189,3.59225065135153e-05,6.678521415701237e-05,3.827570002106568e-05,7.288091393818564e-05,4.081950475276764e-05,7.669346772224739e-05,1.341802013717161e-06,2.2083189924899645e-06
0.3494945805215963,0.3265988742774562,26.11576764245719,0.03810222668453878,17.766896637663333,0.0156232138000376,27.46475337074625,192424.2320084019,433391.3289668665,0.00012206402973556738,0.0004587166110909401,356440.91562032304,177526.27592925972,1272669.7770801948,298962.95918265986,528842.5411080596,141967.30549436502,7.926028162758526e-05,7.755568319285595e-05,8.069647354423388e-05,7.856855554364506e-05,8.261321996107236e-05,7.954040470428186e-05,9.918754839611921e-07,3.336492013022025e-07
1.3580676088410142,0.8100291160709894,25.49115737626394,0.036323257568533475,13.991285543385555,0.030336974893151698,71.84757289936557,274447.8506491142,786318.8863419754,2.1722949060428858e-05,0.00014789924729414255,521946.4033609856,325254.71760067943,1826413.3844366814,846100.8288856979,753618.316394239,381378.67458539014,3.829181063276299e-05,4.881204980874465e-05,4.035699210654589e-05,5.256912186005926e-05,4.2933865337138124e-05,5.544194670709629e-05,1.3635526896124831e-06,1.4831441570161366e-06
0.907211771664495,1.4691122240157197,25.02639854400013,0.017639365973120297,10.000620357691988,0.015423256822464475,94.98241754469383,399693.8551615454,887795.2049188076,3.1849869540832803e-05,7.108210333623248e-05,760720.1171211511,422925.157770007,1856436.6979588289,1126785.1711738154,870242.7626062653,529899.5413928872,3.054179811283302e-05,2.6597832845767882e-05,3.355324719038173e-05,3.136020425324989e-05,3.6202102698056646e-05,3.53772436082127e-05,1.5421652692999968e-06,2.1451316296745307e-06
1.492685339742847,0.7365596390046436,39.9663023080126,0.03475419777657711,10.046768374059386,0.03460233048218668,96.26360739314998,381338.79137610295,918706.0535762645,2.7430479664995155e-05,0.00010929675903457078,595782.1206440113,445326.03190166585,1379025.7938791644,1563364.3239925029,604900.514867582,651690.7829958331,3.848474274206746e-05,3.8966230795833514e-05,4.0330103206014056e-05,4.4861908665729584e-05,4.176061051360188e-05,4.957002302877673e-05,8.430059699625243e-07,2.640678636230293e-06
0.6868503545362433,0.25695295595444634,39.85746328969033,0.02982877867870793,12.451415430101855,0.026189455073528652,78.92962985673995,292716.3486013548,837455.5434720174,7.326250575116446e-05,0.000438712209632166,433021.150677983,345569.55961399863,971813.7504411705,974774.8352185787,425148.61029661784,425775.37127834215,5.573247176555184e-05,6.628741069381137e-05,5.6956700204872316e-05,7.048917139310016e-05,5.7900959384089334e-05,7.363848568000606e-05,5.156756327745617e-07,1.7003607989746484e-06
0.7427116353946919,0.4651836920658484,32.47393170763498,0.04457710967142815,13.262327041758642,0.03401785725615636,29.185753335663577,164975.30644030124,477705.76070408337,6.793807229144154e-05,0.00028941873172095455,313439.074836548,195669.07732399812,964657.8660054264,575569.8217096914,389999.5371343411,258765.82923287494,7.231527789921697e-05,7.773836512374719e-05,7.345301060534782e-05,8.005614786914737e-05,7.471165215602879e-05,8.181380177140003e-05,6.658250699333655e-07,9.261929226791183e-07
0.8099571395649836,1.1783824780436634,35.43799306098517,0.044682601500134776,10.200517411282329,0.03791437702124585,119.66225751859385,467377.4334524562,1061973.8337144712,2.0912593258909848e-05,5.456560702518225e-05,913889.2629209246,491354.84698745277,2357272.950821258,1877412.576365943,957503.5672394858,774936.54794787,3.3284534206412e-05,2.9471152690647415e-05,3.652659543229366e-05,3.614305328443032e-05,3.9538431024567586e-05,4.425413295680793e-05,1.6721514961938317e-06,3.4115576972873088e-06
0.9379675960836484,1.4098847697209544,39.84098836960082,0.03808591102288873,12.1493170131888,0.035588080066419545,27.01350181871911,205024.64643259608,416369.10637171223,5.879090106255753e-05,9.576080650063862e-05,324215.6398059644,170170.86998177326,780891.6183142184,571167.5368935806,340209.25131144363,243289.82744376315,6.242387451279589e-05,5.552537631972641e-05,6.345510931348988e-05,5.77130566999666e-05,6.429502689596525e-05,5.963173867021548e-05,4.797747839961796e-07,9.94245145005664e-07
0.38409694459655785,1.031288245935078,39.09757132142262,0.042841978118730355,10.006402160125656,0.043649830529210856,26.512097930931088,238676.03347465108,377805.11313707853,0.00012794516045489123,0.00012027735987597047,433046.52643362107,205404.45538596823,1018745.4695442184,781408.0806557582,431454.58886009746,303122.6084675641,7.856955462919585e-05,6.109086754207668e-05,8.0093497123779e-05,6.516192167589833e-05,8.122379437226182e-05,6.907964453957623e-05,6.670609863990302e-07,1.8148076786924468e-06
0.9818907950025362,1.0189974908120325,39.43403908959966,0.0319589179865291,17.917023016708864,0.035031571513308185,123.6105146383735,460184.74028748134,1107859.3539041346,3.580370093130716e-05,0.00011173519682557641,709724.5030920509,453071.9711489764,1608291.8598177328,956137.1181044069,709229.6919290489,452337.87968296837,3.8152426303567395e-05,4.1557546238228574e-05,4.039091668688308e-05,4.5472114158940406e-05,4.201338198633555e-05,4.929498284042668e-05,9.371617586162106e-07,1.658718927867464e-06
0.32068612145900016,1.488874352933034,34.78453606150682,0.044415291845085844,17.944006714410545,0.041536403430974984,124.99641063425126,489166.7710645814,1092459.2126362359,4.026694799896417e-05,7.382968430611668e-05,934666.0977013822,488117.27335408377,2519840.0840019034,1037289.5577731192,1043196.6038540661,452902.5029018713,4.198275660296325e-05,3.787158401168662e-05,4.543617198209942e-05,4.394384994039119e-05,4.8653534126298945e-05,4.9109123874535745e-05,1.876207955373989e-06,2.561047116762067e-06
1.3867796279923668,0.6658418510838368,25.28597174257707,0.029387137791274838,17.90895067180932,0.01711422297704653,105.4456281528597,369713.24395362294,1020314.4557862851,1.5588367635731e-05,0.000191307900589904,699729.004323287,418087.8434432548,2149801.663011398,707014.9430482537,902784.5844127788,336952.6897763168,2.8413443411512332e-05,4.17391273734956e-05,3.123113792231801e-05,4.536034100000179e-05,3.421727345123989e-05,4.80389898207433e-05,1.6764850127114183e-06,1.451514663788292e-06
0.27945766590142757,0.8055557815657451,39.85403068617716,0.043453489475677995,14.980987154163309,0.016086919916024914,63.79999456637978,369034.77439512353,612866.5227715714,0.00012949343899270685,0.0001717815190223248,631181.2285606784,259817.4539074416,1540009.7385103225,507813.69382057275,647244.6129024551,246404.15164600764,6.812318300796136e-05,4.859753938267467e-05,7.01777362256606e-05,5.03543801392931e-05,7.189624519019678e-05,5.2157505162006087e-05,9.595912217718254e-07,7.052632709649213e-07
1.3824209232259737,0.2560020091404216,25.203173181425143,0.036314655577377966,17.80193209753419,0.02690880576940611,84.08405065546617,246853.6853824491,933830.5460280349,2.4134613375220393e-05,0.000491633732297118,478443.58805194293,364392.23208494467,1666641.2091141194,734331.7246311324,690659.1447644685,335716.9686822718,4.1524466141115464e-05,6.909869867766644e-05,4.333348634256988e-05,7.286965456834555e-05,4.5832673821581286e-05,7.62502834222537e-05,1.2613083538290807e-06,1.6348138505994186e-06
1.4956142677162674,1.483518304136135,25.771504920974376,0.03430738317823738,12.0323270299047,0.04327371782705415,32.326695040592746,185748.35939242027,487713.8869272137,3.037771593300642e-05,8.323942820510624e-05,358265.5177621557,239163.28919083846,1160003.2288598195,783622.6393002283,491471.2037350605,323891.59174355405,4.840088142892989e-05,5.075759427923613e-05,4.990742253178087e-05,5.3969463607408984e-05,5.172108231922084e-05,5.7416447188838294e-05,9.39665132770005e-07,1.4836519697730893e-06
0.8710214392559056,1.39540062567673,31.121091509665884,0.015160433080815987,12.643767595815348,0.03220033465394478,32.64294203265183,194921.66232230377,481643.87299137627,6.589820284255876e-05,9.560642541076731e-05,312605.02727607655,207869.53774448152,673074.5205635818,599573.9463468884,324555.2720611697,265730.1187379789,4.967512605503749e-05,5.0108700238003326e-05,5.0725186902641374e-05,5.247830913865225e-05,5.144625838704664e-05,5.5077090384708095e-05,4.673885183280729e-07,1.145533146519174e-06
0.4702564995686406,0.6593290074594795,31.605557035114188,0.015984404641358696,17.915127814655364,0.04452063867080289,123.99885337667499,442573.64303318685,1129275.3101980959,7.789422333713082e-05,0.0001589210255366089,748569.8977899549,513621.1119590467,1522018.3308745194,1120396.75213493,733393.4547923269,481066.868691195,3.981917600623572e-05,4.80635040428798e-05,4.216403928989816e-05,5.325720366231508e-05,4.3725029278309925e-05,5.712111618962506e-05,1.0262766939894235e-06,1.9021331195200693e-06
1.4228584079966262,0.3117735536160019,31.627089569518,0.015026264142071356,14.469408571036732,0.01578458411428275,27.04613757308968,111037.86473252605,510677.8402747571,4.546501566720126e-05,0.00045606481974720556,186121.5274924567,218740.94433575636,379073.60445986304,437668.1953869231,181721.10370964688,212430.67545762358,5.310856836743968e-05,7.084299916146729e-05,5.35842384993359e-05,7.347953675643294e-05,5.3977506550563046e-05,7.522317753790433e-05,2.440489056214345e-07,9.330342416517882e-07
1.4625615576143782,0.43040372984465786,30.721087920896316,0.04480091804013794,10.154404349549393,0.03100748244619784,27.894915443940217,138597.39294633744,491434.57558328286,3.5781609449979566e-05,0.0002864838512033836,276608.5805040137,224874.13533405316,885812.3745587295,781429.7416158615,341997.89561808115,326179.8821225489,6.161687698918586e-05,7.246668624853165e-05,6.268425096731105e-05,7.564039547264985e-05,6.392393429385783e-05,7.80567788289137e-05,6.337779351415583e-07,1.3094342057707964e-06
0.325921705375409,0.7194070501496141,25.62940992083249,0.04415479113984114,11.129610762595627,0.015133413906721559,124.54506023256428,395466.26357875584,1181735.98038853,-6.161811374130962e-08,0.00012953841480329575,893269.1531082877,532407.0773731966,3007153.711391857,1334718.24982773,1154614.7489775128,633404.4597382437,8.14512448359158e-06,2.740943834036141e-05,1.190242493917042e-05,3.4402393046301906e-05,1.65790696262875e-05,3.93182975527766e-05,2.4190050992454363e-06,2.8106237692387315e-06
1.0715030864269068,0.2764967477615824,39.98210227317718,0.029032243010332092,17.40248149173272,0.015386878475861942,96.73400068354432,344907.3949121566,959746.9052396548,4.346692550779912e-05,0.00046724898734296007,504219.39656282886,392720.2984699774,1126865.270129061,674006.0017949293,492704.43583750207,321832.78409590264,4.455469506853347e-05,5.690014754983321e-05,4.6043101572752785e-05,6.031237219964591e-05,4.7108813536269774e-05,6.28383386168147e-05,5.971192714566669e-07,1.3764615052047868e-06
1.4813405691527366,1.4028242954783638,25.148332551850345,0.017284014010832904,17.523948184185045,0.015393599857459658,60.74492582486697,270552.8563414797,681407.5852335233,2.9551419640027282e-05,9.994153733569101e-05,506039.83808704343,275956.40137941553,1242320.1650553413,473858.4398329511,582099.9214073786,227004.5186591203,3.449295093278918e-05,3.836552969421005e-05,3.644363838849461e-05,4.053194258514192e-05,3.822892098271324e-05,4.2253329984222784e-05,1.0189435209267601e-06,7.801154620728678e-07
1.395728344754155,1.4637008407675534,35.41038238624664,0.038088620939561536,10.764907806975767,0.015143941705377036,67.00932948050072,331137.4745434409,682214.5837806235,2.7720673761531568e-05,8.372630377136466e-05,560978.9548033214,316875.985821887,1457818.4494704213,798073.9082790952,625822.3391863314,378739.187250896,4.0847509745430704e-05,3.298866971422176e-05,4.284965723312302e-05,3.631627105194866e-05,4.4564221590507976e-05,3.875737927448373e-05,9.892973022385556e-07,1.437576995788976e-06
1.410341457183095,1.009902916629716,25.218915701704343,0.04481937072822516,17.968131555674887,0.04407859354261873,73.43819150926926,259544.00001171167,816810.8785413896,1.328698248404505e-05,0.00012101190257987134,660413.005999457,368880.4068700259,2248309.689286,802827.3082212708,861170.7053308804,345346.08972404484,3.381535545693379e-05,5.0098541446531586e-05,3.6595543678402596e-05,5.399844472875177e-05,4.0116625860532934e-05,5.6728725639474184e-05,1.8491092323410778e-06,1.4334925396980187e-06
1.4459241776236376,1.4779206737258455,39.83683093948929,0.01678338878608691,10.031751224174464,0.028298344459523294,31.39146614986975,189361.62904500897,474936.1350663218,4.247243279286514e-05,8.525211073427635e-05,284892.2256540439,244766.93689080668,515891.0838487153,734253.8638720856,243664.49793571004,315789.25014123286,4.6878644111150986e-05,4.738624824248179e-05,4.751537157198973e-05,5.033315871725741e-05,4.79093553201702e-05,5.278913448438404e-05,2.1907208035195232e-07,1.3946171041549502e-06
0.3057228531197478,0.7547259853826603,36.760621486963835,0.015384883645762895,14.388457885376301,0.02796444421919466,64.10239150213536,315341.17594804766,669531.0719764599,0.00016870410491399661,0.0001710892146165176,499387.023425714,297067.23028764775,914362.4331557543,676445.1397756261,437010.40502859995,302552.20289763046,5.8330774525515615e-05,5.1838256316225745e-05,5.9743727534390494e-05,5.517692918962459e-05,6.0505270478399766e-05,5.861550706622783e-05,4.771424541055272e-07,1.5350750694723742e-06
1.4597350567545182,0.2748608635915787,25.135331021270133,0.01515210869076434,14.99547024425921,0.015351426744325793,73.93964539542674,236991.6549393244,844277.5023939104,3.31578843314288e-05,0.0004661825131610678,436683.5345868907,355675.99065919255,1050808.7141160564,693691.3297090573,495699.73600683676,336540.6946647509,3.631051046884899e-05,5.828826643955925e-05,3.7858243289023736e-05,6.225951127689796e-05,3.929495222739414e-05,6.515635070050886e-05,8.245109260530674e-07,1.564282642685499e-06
0.2960743791392254,1.4122428905103563,30.309163433224523,0.027197615517966248,17.66411495155634,0.04475691537286999,25.294839298072812,230633.5158439156,373917.37660205236,0.00016553647894500338,0.0001030148556036531,378353.73936642543,170354.7648526227,1016291.8999890966,389542.4688844826,448629.8908208611,158880.31511421964,7.626239719562918e-05,5.968529609491955e-05,7.786690878329404e-05,6.39984069515421e-05,7.925562854113246e-05,6.719998409301596e-05,7.701596239293815e-07,2.000379175610836e-06
1.1323343877599528,0.8974856776607336,35.79121588620955,0.017879115009267133,12.702942185882556,0.01590893417288301,124.33553309719846,473326.63110957836,1101822.3264441153,3.3784905129324736e-05,0.00011880457921606508,772190.8308048745,488062.88061979774,1467979.5848915724,1087504.0917236214,696810.5727924417,524842.3876686646,3.091352430040328e-05,3.055027920790243e-05,3.3152623937585284e-05,3.574166684463234e-05,3.4448789493221604e-05,3.957978860898707e-05,7.992521874621429e-07,2.11751409969903e-06
1.2776287948050462,0.7027659229243117,39.12616103860172,0.04472647979656599,14.734318792338833,0.044694730217565704,60.894816424741315,255344.38245224036,698086.3765190253,3.622709833709454e-05,0.00016774603399180964,475645.821139803,334794.05986548204,1145378.9933459682,894960.924485474,477502.70928547,377385.34432896256,4.993941621201748e-05,5.43782210694686e-05,5.155537098512614e-05,6.041811809977802e-05,5.2884597547241584e-05,6.523627519821141e-05,7.496663023903493e-07,2.386635302997489e-06
