l_r_i;l_r_e;n_nerv_ang;esp_nerv_ang;esp_base_pad;CO2_emission;Pump_power;Cool_power;Elastic_energy
1,456365929695366;0,5614957338920945;12,0;0,01949099617938622;0,11302807215014829;124919,96740658024;908,9115393262957;772,5748084273492;12,280662882296891
0,9453660805997395;0,8731207865537188;13,0;0,04659506815307325;0,10519150723738438;128331,40891355537;694,6601708335033;590,4611452073307;9,86068537710391
0,7846846869631067;0,26937764602646114;19,0;0,03273225235845531;0,10366192801586618;128323,12452147242;1799,4957863393788;1529,5714183524174;9,996585316643705
0,9553458534646788;1,367535980648651;16,0;0,03411706380198978;0,047130846668082996;119985,90440087869;528,3381683164536;449,0874430689697;10,295054063390447
0,7344107302131986;0,32187535708967385;15,0;0,027540736483533182;0,09550628496014371;124683,82120217383;1536,5843114174754;1306,0966645216479;11,121625748673065
0,7218689043867197;0,7397645060511802;20,0;0,05620885188984236;0,1194274031677717;136410,66795120575;813,3054503047695;691,3096319348138;8,141413147514754
0,48629149451231407;0,8406827604621754;19,0;0,05604440744980186;0,08365366206652258;131189,00037974596;819,1518489688181;696,2790615430589;8,250894361915979
1,0619366173384248;0,6638951514693746;10,0;0,030671084846363352;0,11679523288588017;126316,29788725788;825,5944043576832;701,7552437037044;11,855184061768353
1,274082724971719;0,6727514952277288;22,0;0,0607938217369159;0,11448474097236883;138337,38960714647;789,1595269030702;670,7855978676077;7,654341880023875
0,2505390556788492;0,7356585814040181;10,0;0,04738018594879444;0,07898071969836803;123222,38794483127;1166,7945464948884;991,775364423273;11,345348517976287
0,3137710642031188;0,7845824049415289;17,0;0,044901609833418385;0,09734942936698238;129214,96974656284;1011,4591672662457;859,740292117217;9,208830872772852
0,769902100359099;0,9191306983318746;13,0;0,022369889644656256;0,05224972011907601;117355,64045768743;706,4365026752841;600,4710251867141;12,516822894115498
1,3537327159718537;1,458603834905986;13,0;0,016141501442237572;0,09986739090721586;122797,32849407254;467,9366205289544;397,74612744961;12,63379996982247
0,7090046613792638;0,6104262658899048;19,0;0,018795765327499783;0,06427678235261114;119799,83273311458;914,4347967208543;777,2695303448266;11,384285708893822
0,3058195955728295;0,7831932450752076;17,0;0,05366738565124704;0,06561569195815528;127026,69309880609;1023,2760197232756;869,7846164090831;9,040650400286093
0,9604973674881444;0,7547898293503815;22,0;0,030350173205942174;0,05416175604677384;122456,73375929848;759,638263595001;645,6925240246863;9,747756101997732
0,8390579031180603;1,294634688199987;20,0;0,048039431330925975;0,0797791044583841;129408,04768458822;578,3336724810815;491,58362119864364;8,737699011121885
